local_time,local_time,Date,1001_T,1001_RH,1002_T,1002_RH,1003_T,1003_RH,1004_T,1004_RH,1005_T,1005_RH
5,27,5/27/2020,13.609375,65.28854167,12.81770833,73.25302083,12.98708333,74.87125,12.41635417,73.8575,12.6653125,71.96125
5,28,5/28/2020,14.67136364,63.17431818,13.2002381,73.02833333,13.84833333,72.84854167,12.85858696,73.28597826,13.13583333,71.6109375
5,29,5/29/2020,12.9725,67.60434783,11.5271875,78.50239583,11.94916667,79.726875,11.06666667,79.13270833,11.2778125,77.5853125
5,30,5/30/2020,14.10916667,59.75708333,13.49385417,66.75572917,13.75875,67.66416667,13.02739583,67.53989583,13.265,65.75979167
5,31,5/31/2020,14.9159375,54.7690625,14.16583333,61.6571875,14.47072917,62.25635417,13.91802083,61.40166667,13.9484375,60.638125
6,1,6/1/2020,10.36333333,74.145,9.909880952,80.37571429,9.934642857,83.10916667,9.7609375,79.23583333,9.773333333,78.76260417
6,2,6/2/2020,12.86071429,65.24535714,12.405,71.648,11.97197917,74.70145833,11.62583333,72.04802083,11.61020833,71.613125
6,3,6/3/2020,12.75822917,58.1490625,12.00520833,64.265,12.47236559,65.28,11.79854167,63.52625,11.82479167,62.8175
6,4,6/4/2020,13.08864583,53.75135417,11.49322917,63.28333333,12.30884211,62.8,11.15739583,63.22427083,11.24572917,62.28729167
6,5,6/5/2020,10.783125,63.06364583,8.819479167,75.29208333,9.7115625,74.92697917,6.872631579,79.18263158,8.469583333,74.74885417
6,6,6/6/2020,10.9084375,68.84364583,9.961354167,77.52885417,10.17666667,79.454375,,,9.632291667,77.2184375
6,7,6/7/2020,11.04041667,63.21229167,10.160625,71.07166667,10.58125,71.90541667,,,9.993333333,70.03770833
6,8,6/8/2020,10.29864583,66.98958333,8.734895833,78.2890625,9.515,77.963125,,,8.346145833,77.983125
6,9,6/9/2020,9.801979167,61.6671875,8.0334375,73.61927083,8.723854167,73.53052083,,,7.623541667,73.1628125
6,10,6/10/2020,11.4446875,64.14333333,9.747395833,75.7434375,10.7946875,74.7303125,,,9.515104167,74.78177083
6,11,6/11/2020,11.09125,61.44072917,9.502708333,72.71458333,10.15947917,72.8521875,,,9.015,72.31114583
6,12,6/12/2020,11.22114583,62.13239583,9.349479167,74.24208333,9.978333333,74.28572917,,,9.186458333,72.92604167
6,13,6/13/2020,13.08195652,66.72836957,12.6026087,73.7123913,13.024375,74.39229167,,,12.58291667,71.8790625
6,14,6/14/2020,13.166875,66.93104167,12.54145833,73.15479167,12.86552083,74.40760417,,,12.31489583,72.941875
6,15,6/15/2020,15.07177083,65.10052083,14.63114583,71.13260417,14.925,72.410625,,,14.3553125,70.564375
6,16,6/16/2020,14.61322917,66.54979167,14.2021875,72.38885417,14.39041667,74.3321875,,,13.95489583,71.82708333
6,17,6/17/2020,12.58041667,60.98739583,11.52739583,69.08864583,11.77239583,70.59322917,11.2715625,68.67697917,11.3203125,67.90572917
6,18,6/18/2020,11.74104167,63.29927083,10.1103125,74.18791667,10.57729167,75.11,9.655,74.75916667,9.900104167,73.09104167
6,19,6/19/2020,14.98934783,61.63858696,13.71822917,70.724375,14.12875,71.34791667,13.27166667,71.28229167,13.54270833,69.525625
6,20,6/20/2020,14.91354167,63.62020833,13.62847826,73.18228261,13.98333333,73.4453125,13.19197917,73.7378125,13.38677083,72.16
6,21,6/21/2020,10.38282609,72.8901087,8.911666667,85.03833333,9.473020833,85.13958333,9.344375,81.67427083,9.365729167,80.91270833
6,22,6/22/2020,11.21673913,69.8101087,,,10.5021875,80.02229167,10.15541667,77.44510417,10.15354167,76.99010417
6,23,6/23/2020,12.4346875,75.8703125,,,12.093125,85.25302083,11.26947917,84.5003125,11.25041667,83.97395833
6,24,6/24/2020,13.95989583,73.7621875,,,13.49697917,83.350625,12.43895833,83.74885417,12.4534375,83.18052083
6,25,6/25/2020,12.8596875,68.08104167,,,12.09416667,77.79354167,11.84291667,75.1325,11.83260417,75.0009375
6,26,6/26/2020,11.34302083,64.49145833,,,10.53520833,74.20885417,9.845104167,72.8634375,9.803125,72.73072917
6,27,6/27/2020,11.195625,65.1375,,,9.871041667,77.320625,9.459166667,75.24270833,9.535104167,74.33541667
6,28,6/28/2020,8.7628125,66.38302083,,,8.174583333,77.18833333,6.650416667,78.86385417,6.785,77.7175
6,29,6/29/2020,8.955104167,62.42052083,,,8.2821875,72.76895833,6.645833333,75.33552083,7.023541667,73.09927083
6,30,6/30/2020,11.06833333,61.58125,,,10.6103125,70.6603125,10.31782609,68.8148913,10.3228125,67.8253125
7,1,7/1/2020,14.12041667,57.59895833,,,14.02083333,64.1271875,13.12364583,64.69604167,13.36229167,63.06177083
7,2,7/2/2020,12.3096875,56.6975,,,11.98604167,63.5346875,11.3559375,62.7640625,11.35625,62.51135417
7,3,7/3/2020,8.8503125,70.411875,8.258636364,79.93287879,8.422708333,79.250625,8.3428125,75.80510417,8.321875,75.39822917
7,4,7/4/2020,10.26170213,74.98989362,9.692765957,81.86595745,9.740531915,84.95191489,9.556702128,81.26925532,9.533617021,80.98319149
7,5,7/5/2020,11.21670213,76.65904255,10.51393617,84.35,10.62968085,87.08234043,10.27617021,84.04882979,10.28095745,83.54085106
7,6,7/6/2020,10.98223404,75.42914894,10.525,82.19234043,10.58393617,84.88882979,10.2556383,81.96617021,10.25648936,81.48797872
7,7,7/7/2020,11.01212766,77.48042553,10.23606383,85.6106383,10.30265957,88.05542553,10.02946809,85.22648936,10.05648936,84.62159574
7,8,7/8/2020,11.05802198,67.67241758,9.796526316,77.93652632,10.32789474,78.09484211,9.150315789,79.19452632,9.414315789,77.43673684
7,9,7/9/2020,11.81916667,65.91770833,10.21166667,77.41083333,10.72802083,78.0159375,9.637083333,78.59864583,10.09532609,75.93532609
7,10,7/10/2020,12.1853125,67.45416667,11.17916667,76.88947917,11.4659375,78.2440625,10.74166667,77.47708333,10.91291667,76.089375
7,11,7/11/2020,10.79041667,78.5821875,10.10822917,87.35354167,10.14989583,89.41354167,9.847916667,87.42083333,9.931145833,85.96416667
7,12,7/12/2020,11.37875,77.89145833,10.80041667,85.32677083,11.093125,87.1515625,10.63479167,84.56958333,10.65541667,83.8975
7,13,7/13/2020,12.2248913,72.71902174,11.75833333,79.123125,12.15760417,80.49052083,11.5921875,78.5628125,11.6184375,77.89604167
7,14,7/14/2020,11.23302083,68.58875,10.76489583,74.95552083,11.25510417,75.66125,10.63145833,74.32697917,10.66885417,73.65375
7,15,7/15/2020,11.3084375,67.9309375,10.29020833,76.38833333,11.35614583,74.965,10.08802083,76.02427083,10.15083333,75.22697917
7,16,7/16/2020,9.52673913,72.04402174,8.344791667,82.62479167,8.6671875,84.2246875,7.9659375,83.1290625,7.982604167,82.35083333
7,17,7/17/2020,8.520104167,73.5834375,7.481666667,83.66052083,7.702083333,85.4678125,7.097916667,84.32770833,7.165978261,82.89630435
7,18,7/18/2020,9.601875,63.81333333,9.183125,70.4571875,9.414791667,71.72,9.016041667,70.1784375,9.178333333,68.7
7,19,7/19/2020,11.98427083,57.41135417,11.52543478,63.24934783,11.71791667,64.624375,11.33427083,63.01229167,11.40739583,62.166875
7,20,7/20/2020,10.4878125,65.14520833,9.824347826,72.63032609,10.05270833,74.07427083,9.666770833,71.8125,9.578125,71.65927083
7,21,7/21/2020,10.36647727,72.70534091,9.590909091,81.30511364,9.959583333,82.42916667,9.4684375,80.61552083,9.480625,79.94354167
7,22,7/22/2020,11.34416667,68.9825,10.3051087,78.41619565,10.60729167,79.6184375,10.09739583,77.64145833,10.10666667,77.05354167
7,23,7/23/2020,11.20677083,58.73770833,10.19184783,66.48456522,10.4984375,67.8840625,9.845416667,66.53614583,9.8746875,65.90739583
7,24,7/24/2020,10.61916667,58.57291667,9.232708333,68.19145833,9.4675,69.29291667,8.847717391,68.34869565,8.961979167,67.39395833
7,25,7/25/2020,9.382083333,65.2371875,8.166666667,75.23947917,8.945833333,75.17302083,7.952916667,74.89416667,7.988541667,74.15145833
7,26,7/26/2020,10.605625,70.51,9.511979167,80.71302083,9.85,81.951875,9.161458333,81.08864583,9.15875,80.42739583
7,27,7/27/2020,11.80583333,74.83625,11.32125,81.9034375,11.54614583,83.81375,11.0696875,81.8046875,11.08458333,81.18010417
7,28,7/28/2020,12.43315217,69.38434783,12.06229167,75.69135417,12.47635417,77.0253125,11.79322917,75.58291667,11.8165625,74.9328125
7,29,7/29/2020,12.57791667,68.75916667,11.84608696,76.86793478,12.45395833,76.955625,11.3671875,77.4103125,11.35104167,76.88520833
7,30,7/30/2020,12.66852632,58.82473684,11.16305263,68.29084211,11.82375,68.299375,10.73791667,68.29416667,10.75916667,67.64114583
7,31,7/31/2020,11.29239583,56.38854167,9.52423913,67.58619565,10.4534375,66.4828125,9.024791667,68.00854167,9.338125,66.07895833
8,1,8/1/2020,12.405625,61.50583333,11.84135417,68.26291667,12.11135417,69.3046875,11.40364583,68.759375,11.51104167,67.60520833
8,2,8/2/2020,13.43608696,58.39793478,12.22565217,67.0923913,12.9584375,66.35354167,11.91697917,66.94041667,12.1103125,65.523125
8,3,8/3/2020,12.97489583,58.40729167,11.4171875,68.18395833,12.10302083,68.21645833,11.094375,68.00020833,11.16576087,67.25152174
8,4,8/4/2020,7.780625,63.57854167,6.5684375,72.59875,6.9321875,74.39447917,6.328020833,72.0984375,6.310729167,71.88135417
8,5,8/5/2020,8.553695652,66.48554348,7.597368421,74.82631579,7.885789474,76.77736842,7.372947368,74.36210526,7.365368421,73.90052632
8,6,8/6/2020,9.970833333,65.22229167,8.794583333,74.13333333,9.3696875,75.02197917,8.426770833,74.32791667,8.429895833,73.85822917
8,7,8/7/2020,8.6928125,68.48447917,8.127291667,76.16635417,8.164583333,78.44916667,7.972083333,75.58947917,8.027708333,74.89104167
8,8,8/8/2020,11.82385417,71.82729167,11.6246875,77.0128125,11.9303125,78.8209375,11.46791667,76.50625,11.50197917,75.85135417
8,9,8/9/2020,11.72270833,68.2146875,11.27239583,74.59427083,11.79604167,75.29197917,11.134375,73.998125,11.16614583,73.33302083
8,10,8/10/2020,11.836875,64.99895833,10.53072917,74.78875,11.555,73.62875,9.881145833,76.02302083,9.9315625,75.15760417
8,11,8/11/2020,11.1125,58.20489583,10.45104167,65.61479167,10.6290625,66.46760417,10.10635417,65.84520833,10.21270833,64.59916667
8,12,8/12/2020,12.99479167,67.48916667,12.66771739,74.05217391,12.68291667,75.6503125,12.438125,73.4021875,12.47770833,72.479375
8,13,8/13/2020,14.9525,68.45635417,14.109375,76.54833333,14.48125,77.52020833,13.7696875,77.01177083,14.00916667,75.15447917
8,14,8/14/2020,13.87958333,71.37364583,13.20354167,79.53791667,13.53072917,80.27854167,13.00166667,78.970625,13.16208333,77.12447917
8,15,8/15/2020,13.23402174,70.77065217,11.69619565,82.37717391,12.77052083,81.1465625,11.21010417,83.14854167,11.34041667,81.83104167
8,16,8/16/2020,12.72875,73.56854167,12.06302083,81.4503125,12.23479167,83.52958333,11.63885417,81.99104167,11.62760417,81.4446875
8,17,8/17/2020,12.9148913,61.03663043,12.14447917,67.92083333,12.55395833,68.58177083,11.75833333,68.09104167,11.77083333,67.57708333
8,18,8/18/2020,13.03875,62.60791667,12.36413043,69.30402174,12.661875,70.22927083,12.021875,69.60395833,12.14541667,68.6771875
8,19,8/19/2020,10.87072917,69.39166667,10.59717391,75.01347826,10.62447917,77.65270833,10.41041667,74.47135417,10.4153125,73.93927083
8,20,8/20/2020,12.0265625,60.14760417,11.315,66.625,11.75447917,67.8271875,11.14989583,66.00333333,11.13989583,65.71135417
8,21,8/21/2020,10.92208333,54.71145833,9.574,62.67031579,10.35552083,62.42177083,9.368333333,62.20635417,9.368333333,61.90729167
8,22,8/22/2020,7.81923913,71.81076087,7.224270833,79.08979167,7.330104167,82.06020833,7.1484375,77.93322917,7.128854167,77.80270833
8,23,8/23/2020,9.043369565,71.7725,8.628541667,78.60708333,8.7075,81.1953125,8.374791667,77.8425,8.3534375,77.500625
8,24,8/24/2020,9.291145833,66.198125,8.382708333,74.5953125,8.71375,76.02489583,8.022083333,74.7140625,8.0159375,74.23958333
8,25,8/25/2020,9.77125,65.52614583,9.030543478,73.54695652,9.18875,75.409375,8.634270833,73.5678125,8.607291667,73.20229167
8,26,8/26/2020,11.8334375,58.44166667,11.01864583,65.9384375,11.48625,66.34927083,10.29989583,66.91833333,10.29927083,66.44104167
8,27,8/27/2020,13.02083333,53.52885417,12.50818182,60.13386364,12.59916667,61.11114583,12.06625,59.7759375,12.12354167,59.0865625
8,28,8/28/2020,12.94427083,55.6934375,12.08729167,63.18520833,12.42760417,64.15458333,11.26520833,64.41364583,11.23708333,63.92052083
8,29,8/29/2020,14.18431818,54.61090909,13.70770833,60.51604167,13.8528125,61.519375,12.56485294,62.15397059,13.31010417,59.84114583
8,30,8/30/2020,15.1671875,52.33458333,14.82434783,57.62782609,15.01270833,58.86052083,,,14.75229167,56.37166667
8,31,8/31/2020,10.98791667,59.99875,9.7225,69.01541667,10.3209375,69.30822917,,,9.267083333,68.73333333
9,1,9/1/2020,12.2673913,53.82228261,11.4703125,61.00197917,11.74552083,61.54770833,,,11.108125,60.20697917
9,2,9/2/2020,16.5896875,46.77270833,16.4625,51.47020833,16.559375,52.3021875,,,16.12322917,50.4125
9,3,9/3/2020,16.2584375,45.40833333,15.3365625,51.99552083,15.6628125,52.22677083,,,15.28447917,50.26072917
9,4,9/4/2020,13.743125,50.54395833,13.02304348,57.12782609,13.21125,57.9078125,,,12.88479167,55.684375
9,5,9/5/2020,14.10447917,54.2159375,12.95479167,62.0925,13.50739583,62.19979167,,,12.55083333,61.43510417
9,6,9/6/2020,14.51052083,51.614375,13.39114583,60.25416667,13.67114583,60.998125,,,13.17666667,58.8128125
9,7,9/7/2020,17.41854167,46.5825,16.86395833,52.35635417,17.11927083,52.749375,,,16.67354167,50.649375
9,8,9/8/2020,17.26260417,60.99447917,17.04895833,66.17510417,17.1453125,67.89520833,,,16.91760417,64.69802083
9,9,9/9/2020,13.00096386,59.88072289,11.55924242,68.74863636,12.29189474,69.25063158,,,11.36802083,68.03166667
9,10,9/10/2020,15.57735632,54.63632184,14.4677907,63.82418605,14.57427083,64.45947917,,,13.06,65.20020833
9,11,9/11/2020,16.313125,48.98145833,15.7521875,55.113125,15.98208333,55.48104167,,,15.70614583,53.4765625
9,12,9/12/2020,14.614375,64.58239583,14.398125,69.83145833,14.42666667,71.39895833,,,14.28989583,68.5403125
9,13,9/13/2020,15.4059375,61.34625,14.41520833,69.33197917,14.77791667,70.24354167,,,13.47854167,70.13114583
9,14,9/14/2020,14.84697917,54.46364583,13.91434783,61.80836957,14.18541667,63.0634375,,,13.00375,62.97864583
9,15,9/15/2020,14.3859375,55.8228125,12.36,67.24020833,13.26927083,66.57770833,,,11.82885417,67.096875
9,16,9/16/2020,16.19433735,50.20253012,15.02882353,58.50447059,15.63274725,58.43494505,,,15.331875,55.659375
9,17,9/17/2020,14.20883721,71.20395349,12.91552632,78.12289474,13.61976471,78.69670588,,,12.7326087,77.23108696
9,18,9/18/2020,16.81436364,59.84927273,14.28043956,72.2278022,14.23083333,74.56447917,,,13.71273684,72.14515789
9,19,9/19/2020,20.09041667,56.05416667,19.75489583,61.933125,19.97364583,62.87625,,,19.39177083,60.85583333
9,20,9/20/2020,19.90931818,56.76079545,19.26947917,63.48604167,19.4328125,64.71447917,,,19.2696875,61.65145833
9,21,9/21/2020,17.829375,48.94177083,17.69614583,53.5328125,17.59020833,55.13604167,,,17.46166667,52.35354167
9,22,9/22/2020,14.84652174,49.59456522,14.27184783,55.79836957,14.4265625,56.50645833,,,14.23104167,54.01427083
9,23,9/23/2020,13.0503125,56.38791667,12.0240625,64.15375,12.4546875,64.41322917,,,11.7284375,63.2771875
9,24,9/24/2020,11.9165625,51.46645833,11.1421875,58.41395833,11.32427083,59.3703125,,,11.08427083,56.85979167
9,25,9/25/2020,8.826875,68.55760417,8.109204545,75.22386364,8.213125,77.7846875,,,7.844583333,74.6775
9,26,9/26/2020,10.64593407,63.88472527,9.913263158,70.52905263,10.22739583,72.1603125,,,9.447083333,70.03947917
9,27,9/27/2020,12.57177083,52.57145833,10.7890625,62.0728125,11.53666667,61.996875,,,10.24885417,61.31770833
9,28,9/28/2020,11.70635417,54.8528125,10.35369565,63.83586957,10.96229167,63.95541667,,,9.807604167,63.92708333
9,29,9/29/2020,14.03,51.96979167,13.09391304,59.79695652,13.62760417,59.7646875,,,13.05604167,58.0321875
9,30,9/30/2020,15.11021739,59.91891304,14.70478261,65.67934783,14.8226087,66.99282609,,,14.62608696,64.04586957
10,1,10/1/2020,16.07810127,44.75683544,15.10924051,51.36037975,15.75139241,50.93544304,,,14.78392405,50.26481013
10,2,10/2/2020,19.84947917,42.8753125,19.32791667,48.29729167,19.57291667,48.63385417,,,19.26447917,46.54760417
10,3,10/3/2020,23.1415625,39.31802083,22.678125,44.61229167,22.80197917,45.48677083,,,22.61239583,42.8
10,4,10/4/2020,20.28445652,51.89945652,20.18897727,56.48602273,20.22173913,58.49336957,,,19.73956522,56.35858696
10,5,10/5/2020,11.90402174,70.53,10.96583333,79.25760417,11.3046875,80.80447917,,,10.7421875,78.05541667
10,6,10/6/2020,11.67729167,65.87010417,10.94,73.38875,11.244375,74.475625,,,10.74989583,72.27114583
10,7,10/7/2020,12.83291667,80.67395833,12.21427083,89.18645833,12.38927083,91.329375,,,11.9221875,88.7859375
10,8,10/8/2020,15.0890625,70.00479167,14.8953125,75.37895833,15.04322917,76.9528125,,,14.87875,74.28145833
10,9,10/9/2020,13.80229167,59.12270833,13.39583333,64.75645833,13.56208333,66.30416667,,,13.18166667,63.854375
10,10,10/10/2020,15.39380435,56.41858696,14.09021739,65.09402174,15.11177083,63.68447917,,,14.12104167,63.38291667
10,11,10/11/2020,14.70385417,54.0340625,13.74229167,61.67729167,14.03604167,62.36145833,,,13.16770833,61.60989583
10,12,10/12/2020,17.09065217,50.12402174,16.39645833,57.0034375,16.454375,58.16635417,,,16.06614583,56.0740625
10,13,10/13/2020,15.87197917,64.00333333,15.04239583,71.71385417,15.41510417,72.92854167,,,14.61677083,71.64114583
10,14,10/14/2020,17.64634409,57.75526882,16.74041667,65.48552083,17.43177083,65.9625,,,16.4409375,64.6865625
10,15,10/15/2020,18.88484211,56.75915789,18.6409375,62.2209375,18.85395833,63.63947917,,,18.49458333,60.8646875
10,16,10/16/2020,14.67489583,59.84416667,13.49885417,68.17833333,14.39395833,68.20708333,,,13.31427083,66.58760417
10,17,10/17/2020,16.68197917,68.9665625,16.1253125,75.95260417,16.42166667,78.21145833,,,15.651875,75.93020833
10,18,10/18/2020,13.61635417,54.5609375,12.8775,61.345625,13.3478125,62.5571875,,,12.42375,60.77989583
10,19,10/19/2020,13.37708333,60.7759375,12.37083333,69.31854167,12.88489583,70.38447917,,,11.96635417,69.1025
10,20,10/20/2020,14.17614583,58.65833333,13.11552083,67.2046875,13.61666667,68.39916667,,,12.5609375,67.1221875
10,21,10/21/2020,15.09395833,60.17895833,13.9534375,68.97927083,14.58072917,69.72708333,,,13.575625,68.61864583
10,22,10/22/2020,15.9648913,58.30630435,14.69708333,67.24364583,15.5709375,67.31791667,,,14.1515625,67.30072917
10,23,10/23/2020,16.40239583,71.62552083,15.8925,78.53479167,16.10895833,80.76041667,,,15.46541667,78.2784375
10,24,10/24/2020,13.54552083,72.0771875,13.05554348,79.05945652,13.09895833,82.13416667,,,12.66520833,77.82583333
10,25,10/25/2020,11.98532609,53.9898913,11.1684375,60.60885417,11.91770833,61.5346875,,,10.98739583,59.0975
10,26,10/26/2020,13.90108696,52.92326087,12.84195652,60.63934783,13.80572917,60.01729167,,,12.83375,58.65
10,27,10/27/2020,14.85586957,59.05815217,14.34054348,65.4423913,14.885,66.18391304,,,14.33572917,63.42729167
10,28,10/28/2020,17.03739583,60.0246875,15.9921875,68.4609375,16.47916667,69.73677083,,,15.46510417,68.18916667
10,29,10/29/2020,17.97741935,56.89107527,17.14870968,64.34784946,17.29854167,66.68302083,,,16.69375,64.011875
10,30,10/30/2020,16.97725275,66.68769231,16.28804878,74.26719512,16.28625,77.55635417,,,15.36145833,76.24666667
10,31,10/31/2020,15.37479167,68.798125,14.79942857,75.37785714,14.91697917,78.62354167,,,14.33104167,76.154375
11,1,11/1/2020,15.68552083,58.95802083,14.72541667,66.90979167,14.79979167,69.59177083,,,13.93427083,67.82760417
11,2,11/2/2020,20.52717391,51.33141304,20.21447917,57.72114583,19.83072917,60.840625,,,19.27739583,58.05552083
11,3,11/3/2020,24.381875,41.7153125,23.98302083,46.52,24.00260417,48.26770833,,,23.80552083,45.0225
11,4,11/4/2020,19.22739583,57.59583333,18.72260417,63.7621875,18.79489583,65.8640625,,,18.52979167,62.306875
11,5,11/5/2020,14.22104167,51.6975,13.12072917,58.74760417,13.55677083,60.41895833,,,12.60760417,58.17125
11,6,11/6/2020,14.53602273,53.91636364,13.57072917,61.36416667,13.79604167,63.27770833,,,12.9784375,61.58791667
11,7,11/7/2020,14.36380435,50.19706522,13.21166667,57.2425,13.758125,58.70322917,,,12.7496875,56.66510417
11,8,11/8/2020,13.29755102,53.37693878,12.62,59.94836735,13.47849057,59.74188679,,,11.9545283,60.07754717
11,9,11/9/2020,22.84615385,41.42358974,23.1524359,45.46820513,22.73423077,47.37448718,,,22.26,45.23269231
11,10,11/10/2020,25.1134375,38.52427083,25.72204545,40.96772727,24.77822917,44.90677083,,,24.64291667,41.45302083
11,11,11/11/2020,23.74387097,45.17516129,23.645,49.70804348,23.55791667,51.6765625,,,23.39708333,48.475
11,12,11/12/2020,21.92284211,51.86094737,21.39052083,57.41520833,21.61645833,58.99364583,,,21.35052083,55.86125
11,13,11/13/2020,18.70597826,53.1923913,17.3984375,61.94729167,17.66791667,63.88125,,,16.9003125,61.79447917
11,14,11/14/2020,18.17489583,54.32177083,16.97197917,62.80885417,17.1434375,64.76760417,,,16.21791667,63.19583333
11,15,11/15/2020,23.08479167,42.09541667,22.90020833,47.17875,22.95489583,49.0215625,,,22.61197917,45.72947917
11,16,11/16/2020,23.47895833,31.22229167,22.5703125,36.9146875,22.9215625,37.59364583,,,21.83114583,36.50854167
11,17,11/17/2020,17.66282609,49.87119565,16.34989583,58.6378125,16.79614583,59.67989583,,,15.63385417,58.74770833
11,18,11/18/2020,21.57802083,38.63489583,21.07239583,44.30229167,21.18072917,45.79104167,,,20.41458333,43.31270833
11,19,11/19/2020,26.62958333,27.84614583,26.5415625,31.79677083,26.31114583,33.28510417,,,26.17604167,30.406875
11,20,11/20/2020,20.91072917,52.28729167,19.01380435,63.42347826,19.53427083,64.02895833,,,18.53052083,63.2225
11,21,11/21/2020,20.60583333,57.42239583,19.8475,64.93739583,20.12947917,66.59166667,,,19.18447917,65.18145833
11,22,11/22/2020,22.3371875,63.47041667,22.14717391,69.08858696,22.10072917,71.71989583,,,21.67697917,68.4053125
11,23,11/23/2020,18.0678125,72.99302083,17.26208333,80.91760417,17.37958333,83.75802083,,,16.84852941,85.16073529
11,24,11/24/2020,18.15612903,54.73236559,17.5205618,61.32617978,17.57063158,63.95273684,,,16.41561798,62.65213483
11,25,11/25/2020,22.63622222,51.78355556,22.04388889,58.48688889,22.23106383,60.03744681,,,21.67270833,57.61072917
11,26,11/26/2020,19.44150538,52.7683871,18.07033708,61.74078652,18.29895833,63.49677083,,,17.62645833,61.03677083
11,27,11/27/2020,24.00351064,41.2206383,23.81255319,46.59989362,23.8315625,48.25552083,,,23.15861702,45.92946809
11,28,11/28/2020,20.71494382,61.31719101,20.02360465,68.56662791,19.9984375,71.77,,,19.50354167,68.51739583
11,29,11/29/2020,17.42106383,64.44297872,16.49553191,72.17659574,16.88666667,75.78901235,,,16.01467391,71.59858696
11,30,11/30/2020,20.44837209,53.27534884,19.73662791,59.93197674,,,,,19.10604167,59.41458333
